Sim_num	Dist	MRATE	oriLat	oriLon	Axis1	Axis2	Axis3	Axis4	Axis5	Axis6	Axis7	Axis8	Axis9	Axis10	Axis11	Axis12	Axis13
828330	17.6499	0.00546973	3.10267	17.6707	4.09453	-1.8316	0.357392	-3.54846	-2.33338	1.65865	-0.861813	1.121	-0.386249	-0.203013	-0.678739	1.0901	0.399374
828368	14.4683	0.00609364	3.76339	18.8117	4.103	-2.04803	-1.93233	-4.72515	-1.25683	1.12509	-0.586564	0.0746695	-0.490975	-2.07437	0.868089	-0.175347	0.592938
828507	15.5135	0.0040964	3.06336	17.5333	4.29177	-1.75749	-0.146838	-3.94618	-0.762562	1.83671	0.78984	0.176526	-0.576921	-2.03266	0.170032	-0.64324	0.422566
828514	9.29195	0.00622762	1.29216	13.7797	0.973539	-0.645394	0.268612	-4.51984	-2.89965	2.36899	2.00274	1.01201	-1.02171	-1.78645	1.65383	0.741537	-0.211464
828528	17.8395	0.00674378	3.88745	20.3462	5.06064	-2.39138	-0.50328	-4.93147	-2.27453	0.591722	-1.81207	1.03083	-0.929656	-1.62291	-0.12854	-0.39061	0.222391
828672	14.0763	0.00584693	4.39385	20.1717	4.46674	-1.74302	-1.71388	-3.76648	-2.14459	1.64235	0.268077	0.829714	-0.611222	-1.79299	0.202899	0.173725	-0.644954
828724	14.1656	0.00615856	4.46019	17.1738	2.2399	-0.169181	-1.20309	-4.46986	-1.67098	2.11182	-0.601424	-0.355289	-0.901662	-0.448257	0.0677444	0.640918	0.164803
828733	16.5481	0.00787811	1.65395	18.8196	3.26895	-2.23578	-1.0813	-4.86642	-0.196404	0.858892	-0.798304	1.18798	0.0212322	-0.771687	-0.0560608	0.130202	-0.786854
828750	15.1062	0.00505387	0.837828	18.1462	0.387882	-1.01015	-0.810539	-4.07739	-3.75492	0.498673	-1.07619	0.0876291	-0.76114	-0.513056	-0.618373	-0.288896	-0.391739
828866	12.5271	0.00801565	2.74268	18.4361	2.11622	-1.59842	-1.86611	-5.73606	-0.851552	2.29727	0.596176	-0.00050559	-0.123137	-1.6614	1.34266	0.750532	0.267234
829075	13.1917	0.0080936	4.39063	14.6683	2.93768	-1.85411	-1.5059	-4.54339	-2.47108	1.10393	-1.2739	0.065779	-0.136538	-0.824583	-0.507643	0.539105	-0.699219
829161	14.6713	0.00736487	2.08702	15.7095	1.56047	-0.998915	-1.00736	-3.77887	-0.642991	2.05745	0.908827	0.468935	-0.461854	-0.998504	0.488704	1.07298	-1.15457
829504	15.7144	0.00651236	1.91065	19.1869	2.64095	-2.61901	-1.63079	-3.74062	-0.942273	0.786177	-0.468436	0.508758	0.0933254	-0.84178	-0.406483	-0.190219	-0.133544
829527	14.3134	0.00875973	1.37402	17.0236	2.55301	-1.11756	-1.82877	-3.69213	-2.04215	1.13534	0.0318092	0.295727	0.0769876	-0.734559	-0.391493	0.00656152	-0.747097
829625	13.9512	0.00771226	3.95838	21.0662	3.92952	-2.78309	-0.73285	-4.88282	-0.792078	0.930795	-1.80269	1.63446	-0.971801	-2.0564	1.11754	0.589417	0.189214
829703	15.6809	0.00505325	4.01775	20.4894	2.40584	-0.930781	-1.6316	-3.94621	-1.99838	1.00048	-2.68693	0.479705	-1.37691	-2.15398	-0.53942	0.263006	0.291798
829809	15.8749	0.00385969	1.38352	18.9423	4.76466	-2.73054	0.463556	-4.27889	-0.886641	1.33042	0.213857	0.367625	-0.975887	-2.19124	1.13234	0.25154	0.073526
829974	14.8376	0.00661707	2.47538	16.6842	3.51553	-1.34139	-2.39889	-3.98359	-1.67381	2.09352	0.951491	0.620924	-0.444912	-1.93938	0.191777	0.397314	-0.781416
830018	10.6968	0.00693382	0.839547	18.1996	2.91051	-2.43365	-1.97749	-3.62538	-1.98925	1.71987	0.431035	2.24741	-0.276307	-1.92447	-0.169802	-0.102929	-0.215734
830166	15.7705	0.00704264	2.27266	16.0245	2.55962	-0.439051	0.131349	-3.05987	-2.07507	0.403878	-1.92006	0.539232	-0.620449	-1.23803	-0.257882	0.127852	-0.243972
830189	14.8602	0.00532606	2.16185	20.6274	2.63151	-2.00628	0.638452	-5.27259	-1.49614	0.426913	-1.76723	-0.541827	-0.35537	-1.12685	-0.0431783	0.436571	0.759188
830195	16.1743	0.00775629	1.49888	17.94	3.04916	-1.44355	-0.922458	-4.86483	-0.447275	1.83008	1.21782	-0.535102	0.325369	-1.81907	0.838078	-0.187761	-0.54131
830348	12.399	0.00896229	3.83415	16.8713	3.12853	-0.428688	-1.41602	-4.44532	-2.81151	2.47345	0.541581	0.994526	-1.14874	-1.18368	0.396334	1.08431	-1.438
830388	12.8054	0.00425721	3.77439	20.1836	2.42582	-1.46896	-0.795988	-5.26104	-1.36594	1.82419	0.745568	-0.784977	0.163699	-1.07258	0.692354	0.662357	-0.613941
830515	16.8441	0.00818542	4.12641	17.2975	2.91471	-1.92467	-2.53964	-4.38273	-2.8486	0.946368	-1.38072	0.742604	-0.194927	-0.666324	-0.74636	-0.200277	-0.440649
830643	17.5897	0.0038071	0.844917	19.9419	3.14086	-3.12456	0.43348	-4.64044	-1.14356	-0.428592	-0.999841	0.734356	-0.118557	-1.65196	-0.143149	-1.45029	0.825836
830660	17.1473	0.00816756	4.26969	18.9773	2.84111	-0.286828	-2.83051	-3.25857	-2.31622	2.12907	-0.155507	1.21988	-1.46104	-1.3192	0.263499	0.0982524	0.909838
830760	14.0508	0.00580889	1.58628	19.4665	2.21159	-2.01785	-0.123795	-5.44455	-1.08858	1.57105	0.8461	0.48576	-0.0384385	0.361436	0.202077	-0.342208	0.186382
830824	14.413	0.00404645	1.63775	20.0235	2.14336	-1.81615	0.645073	-4.70292	-4.41397	0.324607	-1.94037	1.50425	-1.22305	-0.679553	-0.678181	-0.501234	0.169499
830852	16.9087	0.00587913	4.13939	18.677	3.3673	-1.3443	-1.92724	-5.4119	-1.31505	2.05241	0.442739	-0.698074	0.247837	-1.93588	0.440202	0.691762	-0.900168
831160	18.0114	0.00537813	3.08092	20.4908	3.06964	-2.7757	-0.00513368	-4.7982	-2.08364	0.433675	-1.38282	2.08593	-0.244485	0.0422755	-0.937059	-0.638021	1.08285
831207	17.8095	0.00731698	2.88704	16.8363	3.5463	-2.21883	-1.95391	-3.72879	-0.44947	1.20396	-0.706737	0.749412	-0.0821046	-1.78535	-0.381712	-0.0995755	-0.27305
831275	16.7186	0.00642003	0.9386	20.2927	-0.926156	-2.16752	-0.282599	-6.51498	-3.34764	0.651712	-0.668975	1.45612	-0.0153426	-1.95234	-0.380149	-1.5889	0.488765
831288	14.3388	0.00569942	5.55722	16.5391	4.03287	-2.17334	-0.285246	-4.7286	-1.81701	1.63036	0.268178	-0.286038	0.40591	-1.59716	0.289778	1.08585	-0.728059
831302	12.0996	0.00531724	2.92999	19.4754	2.31766	-0.120897	-1.05031	-3.17052	-3.29145	2.07253	0.463717	0.697913	-1.71562	-1.07838	0.149856	-0.173371	0.6535
831690	14.1205	0.00654767	2.7564	21.03	3.03179	-2.60461	-1.30928	-3.82156	-1.05276	2.02959	2.00705	1.0178	-0.337203	-2.48296	0.953645	-0.818048	-0.367578
831733	9.51521	0.00340094	7.41971	19.8963	2.35642	-0.48457	-0.421494	-3.95026	-4.04801	1.19436	0.0237157	0.0541693	-1.39062	-1.79107	-0.0740953	-0.175029	0.799524
831776	14.1927	0.00778688	2.6386	3.78023	2.73428	-0.311898	-0.334365	-2.56641	-2.53747	1.15932	-0.399645	1.04612	0.304873	-1.99046	0.424902	-0.92212	-0.984061
831907	16.2503	0.00296421	2.20368	19.8747	2.81521	-1.91133	2.08947	-3.20782	-3.16434	0.827562	-0.267082	-0.0776844	-0.697247	-1.74665	-0.848372	0.41045	0.162734
831979	13.7862	0.00869483	1.43164	10.6243	1.38633	-1.34342	0.530332	-5.19113	-3.47783	0.79943	-1.38368	-0.282502	-0.987006	-3.61336	1.50636	1.77998	-1.30305
832046	17.4154	0.00938947	5.37328	17.5094	1.98728	-0.410766	-3.00561	-4.50745	-2.08962	2.27324	-0.0735047	0.45999	-1.3532	-0.283314	0.754187	0.555984	-0.33047
832053	17.6034	0.0052351	4.94935	17.876	3.92334	-1.61329	0.20357	-4.14561	-0.654605	2.07854	0.490164	1.3284	-0.637005	-0.0359364	0.754681	0.989928	-0.531442
832095	10.3261	0.00801195	3.7795	18.5059	2.67285	-0.955082	-1.72229	-4.17871	-2.37188	1.63468	-1.86248	1.70402	-1.46339	-2.16979	-0.289276	0.608924	0.000790991
832534	9.90525	0.00993972	1.63765	18.3837	0.660969	-1.34302	-2.68359	-5.55015	-2.11561	2.17648	-0.182822	1.05501	-0.943355	-2.61563	0.938737	0.281507	-0.770057
832659	14.7246	0.00236602	1.88333	20.7766	2.27815	-1.69647	1.17209	-3.49613	-3.14147	0.253094	-1.56565	-0.197605	-1.80037	-1.99765	-0.0130388	0.192315	1.39782
833002	13.1331	0.00585183	4.3943	11.6278	3.10342	-1.82516	0.966472	-3.47056	-3.0819	0.626382	-1.12489	1.73835	-0.76471	-1.80821	-0.578575	0.779882	-1.38937
833022	16.8052	0.00418151	6.28131	19.386	4.34264	-0.943178	-1.5194	-3.52551	-1.84424	1.48212	-0.196174	0.796397	-1.26607	-1.07536	0.604457	1.17798	-0.487899
833038	8.86079	0.00517694	3.30656	20.9087	3.24457	-2.86507	-0.708836	-4.63075	-1.08516	1.55212	0.636573	1.38122	-0.390437	-1.72735	0.742178	-0.749325	-0.53644
833146	9.64493	0.00613209	4.54171	16.9159	2.19772	-1.42436	-1.07958	-4.00444	-2.76222	1.73604	-0.674422	1.81729	-1.3252	0.0865411	0.682241	0.678351	0.53229
833245	17.6536	0.0066633	1.85394	17.6248	2.74488	-1.49616	-1.56577	-3.58982	-0.284242	1.01351	-0.401795	0.58521	-0.152631	-0.719024	-0.202549	0.050692	-0.445989
833374	15.4626	0.00486681	5.11584	20.5113	2.4239	-1.38579	-2.84631	-3.09526	-2.62074	1.68774	0.562784	1.43367	-0.905826	-1.43595	0.251032	-1.35835	0.044243
833536	13.3467	0.00644379	1.40347	16.4672	0.91957	-1.52647	0.378136	-4.37047	-2.71763	1.11717	-0.597821	0.998915	-0.285483	0.563705	-0.388903	0.636103	-0.0369269
833655	3.87173	0.00317607	3.10686	20.7816	2.83431	-3.03709	-0.395243	-4.56536	-2.51746	0.993281	-0.464629	1.21455	-0.818843	-2.52775	0.789018	-0.390701	-0.244542
833896	10.2085	0.00387631	3.17503	18.8309	3.1609	-1.63402	-1.6527	-4.14792	-1.25713	1.44922	-0.704907	0.236448	-1.00665	-2.12578	0.768169	0.456204	-0.745413
833936	15.8993	0.00542555	3.77768	20.1041	3.50876	-0.913414	-2.27731	-3.80721	-1.39691	1.49428	0.398731	-0.038484	-0.274544	-2.55642	0.162321	-0.226754	-0.0371291
834090	17.3589	0.00548185	1.28396	14.2201	1.73029	-1.694	0.592072	-4.01107	-1.61562	1.259	-1.51586	2.18884	-2.18777	0.127194	2.12048	1.65317	-0.168643
834284	5.20855	0.0041374	1.28563	19.45	2.40852	-1.98104	1.08738	-4.30807	-2.88866	1.6762	0.517905	2.20257	-1.75877	-1.69842	1.40406	-0.721095	0.236759
834453	11.8513	0.00550031	1.25817	13.8149	2.19604	-1.77495	-0.105049	-4.57913	-2.28128	1.21628	0.472142	-0.928342	-0.271281	-4.14116	1.38207	0.667869	-0.662274
834475	9.86963	0.00333144	4.4126	17.69	2.38914	-1.45815	-0.181869	-6.1017	-2.73218	1.93988	-1.68896	-0.295124	-0.857886	-1.23891	0.873286	1.13601	0.352044
834830	17.6398	0.00483255	1.81669	16.0699	4.37682	-1.90434	0.666873	-3.69325	-1.00299	1.33633	0.900972	1.04675	0.287851	-1.80893	0.458888	0.576112	-1.01827
834848	10.805	0.00483299	5.50094	19.5665	3.04969	-1.66072	-0.836711	-3.53208	-1.63874	1.65362	0.158925	1.98365	-1.49747	-0.439023	1.19473	0.230562	-0.731033
834870	15.3171	0.0037022	2.0888	20.2166	1.13434	-2.01372	1.06541	-4.41543	-2.57285	0.243904	-0.617675	-0.234287	-0.439649	-0.446558	-0.120557	-0.858311	1.54759
835132	15.0923	0.00467348	2.76036	20.6875	3.62358	-2.06054	-2.31478	-4.74806	-0.831111	1.15701	-1.22592	0.690936	-0.968763	-1.55383	0.976736	0.0536739	0.355972
835311	16.9673	0.00798879	3.84856	18.3629	4.39494	-2.05696	-1.45251	-4.23954	-1.85289	1.39109	-0.760377	0.338441	0.00788696	-0.937653	0.0461236	0.387578	-0.93917
835519	17.9548	0.00676475	2.00018	20.0227	3.05656	-3.28357	-0.648019	-4.78263	0.54787	1.23421	-0.851719	0.811457	-0.374669	-1.33121	0.540334	0.230209	-0.468721
835934	13.147	0.00373094	3.26307	17.6724	1.46682	-0.518262	-2.40461	-4.75046	-2.69808	1.79177	-0.697839	-0.642488	-0.494741	-1.5422	0.61423	0.423379	0.292179
837098	9.16261	0.00614919	1.82887	20.1508	2.09339	-1.35013	-0.584015	-4.5332	-3.00147	2.45179	2.20394	1.46219	-1.2137	-3.0066	0.961453	-1.32543	0.178058
837123	16.3338	0.00967627	0.53226	11.6437	1.21664	-1.39827	0.158177	-3.93638	-1.62584	0.538365	0.0280804	-1.0841	0.129274	-0.904243	1.50931	1.26909	0.224156
837387	17.6639	0.00593701	4.23354	21.4119	3.01345	-3.25537	-1.0886	-6.0274	-0.195012	0.806212	-1.09152	0.133769	-0.301972	-1.51815	0.613029	0.0426762	0.959936
837459	15.1913	0.00861878	2.63222	13.4299	1.82583	-0.816005	-1.14191	-4.22739	-1.24211	2.10408	0.572072	0.0789447	0.371617	-0.309453	0.608723	1.1332	0.161433
837577	9.6453	0.00795725	2.16488	13.6285	0.77394	-0.224007	-0.465336	-4.86569	-2.88097	1.76356	-0.843317	0.21907	-0.93442	-0.858836	0.133177	0.988553	0.0545723
837596	17.3791	0.00550609	5.4668	16.7145	2.76508	-0.75233	0.576411	-4.54525	-2.73815	1.13804	-0.711637	-0.342976	0.0604339	-0.246886	-0.354881	1.48096	-0.964715
837727	16.529	0.00625756	4.21647	20.4629	1.71288	-0.727645	-2.43036	-5.17263	-1.82173	1.64805	-1.85755	0.108557	-0.924254	-1.95047	-0.705866	0.89504	0.817257
837766	13.7593	0.00400176	1.92477	20.7554	3.0362	-2.30379	-1.68561	-3.64013	-2.5445	0.967785	-0.636378	0.222888	-0.666243	-4.28216	-0.158626	-0.471465	0.0400705
837794	13.8537	0.00523297	5.6006	14.5706	1.18375	-0.284489	-1.43135	-2.9921	-2.15643	2.2131	-0.103443	1.80319	-1.69826	-1.50516	1.16946	1.6934	-0.416586
837885	11.0222	0.003467	2.04539	18.4615	3.77694	-1.14319	0.342558	-3.77387	-3.08025	1.97083	0.835763	1.77964	-1.3463	-0.90036	0.919093	0.0123716	-0.979405
837899	15.5605	0.00347139	1.70086	18.7383	3.20012	-1.76323	2.16797	-3.77998	-2.13338	1.402	0.277252	0.822271	-1.32594	-0.0671665	0.658409	0.505139	0.117495
837934	17.3728	0.00256252	3.6091	19.788	4.5081	-2.26183	1.5057	-4.42816	-1.75591	2.03594	0.931367	0.182505	-0.555508	-3.31928	0.293358	-0.485223	1.04771
837964	12.8089	0.00904823	2.37684	16.4825	3.18369	-0.921303	-1.3649	-4.18907	-2.30823	1.9096	1.67899	1.19517	-0.559716	-1.44491	0.769089	0.315894	-1.57983
838337	12.3646	0.00411249	2.72215	18.3748	3.53123	-1.02855	-0.669827	-3.16516	-3.26775	1.61722	-0.396348	1.44932	-2.2107	-0.886123	0.441905	0.511539	-0.477717
838474	18.038	0.00540474	1.67891	15.1774	4.07805	-2.04342	1.97719	-3.82361	-2.72691	1.7641	1.89756	2.15331	-0.883059	-1.73119	1.56467	0.744163	-0.645713
838543	11.1036	0.00357794	0.505374	21.0499	0.738368	-1.97668	1.31848	-6.05435	-4.59646	1.1923	-0.225108	1.79504	-0.713004	-1.11344	-0.139627	-0.134738	-0.60548
838674	16.4896	0.00608057	2.27915	14.0307	3.57282	-1.50489	-0.338438	-2.94491	-1.0112	1.66154	1.16255	0.928349	0.108261	-2.26793	-0.29749	0.604288	-0.595805
838756	13.0001	0.00463638	5.38735	19.432	3.10959	-1.47699	-0.585028	-4.01663	-3.15866	1.89259	-1.95678	1.88251	-1.84952	-1.60841	0.0981672	1.79951	0.939539
838759	9.74806	0.00461215	2.41272	19.1991	2.39307	-0.77906	-1.5658	-3.44271	-2.33871	1.48446	-0.178207	0.0871949	-0.829775	-2.08914	-0.228831	-0.205321	-0.176539
838793	17.1493	0.00268316	4.16443	19.7435	3.81055	-2.09423	1.35952	-4.76037	-3.25498	0.0408224	-2.60563	0.709543	-1.38214	-2.42044	0.32602	0.110342	-0.523102
838998	12.6066	0.00572328	2.68817	20.2694	4.03925	-1.92966	-0.759074	-5.04126	-1.77025	0.995506	-0.245751	0.595387	-0.798126	-1.6051	-0.129795	-0.556597	1.64117
839076	16.2756	0.00741459	2.14921	11.0252	1.54832	-0.637527	1.22908	-3.37153	-1.73076	1.89858	-0.183879	3.51277	-2.13537	-0.859944	1.70062	0.343112	-0.649163
839176	16.045	0.00533727	3.07906	19.8672	2.10082	-1.86708	-0.233838	-4.16196	-1.9961	1.40669	0.742569	1.53705	-0.0058523	0.744089	-0.345426	-1.25596	0.0634748
839202	17.4431	0.00386446	6.39566	21.4045	3.75241	-3.36625	-0.312623	-3.67373	-2.44575	-0.176764	-2.25031	1.31623	-1.14145	-2.89415	0.461216	0.493993	0.578537
839327	12.6849	0.00550228	5.24753	19.5575	3.99442	-3.01968	0.382625	-5.01342	-2.96153	1.34557	-0.668903	1.99166	-0.450427	-0.690813	-0.226346	-0.861887	0.461736
839337	11.6399	0.00780932	1.2691	7.66121	0.64515	-0.677791	1.81333	-3.4416	-3.73404	1.78357	0.222827	1.19492	-1.16911	-3.13679	1.13829	0.949893	0.127604
839404	14.433	0.00471689	4.51133	17.9991	3.7933	-1.62725	-0.199635	-4.23428	-1.3418	0.994018	-0.31884	-0.132856	0.026252	-0.603363	0.750387	0.160701	-0.417713
839500	10.4699	0.00482708	3.45608	19.8358	4.37468	-2.10778	-0.5433	-4.51391	-2.08638	1.49913	-0.320071	2.03478	-1.65442	-1.31972	0.724339	-0.586028	0.51023
839682	17.5801	0.00601872	2.69382	20.4754	2.86895	-2.95447	-0.134595	-5.94062	-2.34774	0.161222	-1.21544	0.751011	0.492244	-0.102132	-0.551409	-0.723939	0.130372
840037	16.0204	0.0067283	3.34758	17.1655	3.20334	-2.67526	0.83713	-5.73382	-1.60396	1.44225	-0.0262752	0.503912	1.16002	-1.55299	0.0232661	0.795453	-1.58262
840515	14.5682	0.00769747	1.52967	18.7566	2.90944	-2.1812	-1.24242	-4.46936	-0.554728	0.783329	-1.75846	1.36041	-0.364897	-1.66258	-0.134944	0.666843	-0.753423
840755	11.0892	0.00884639	1.05959	16.9093	0.705946	-2.1371	-0.830609	-5.41636	-2.72554	1.7317	-1.01928	2.83444	-0.427639	-0.0304208	0.375199	0.670603	0.196547
840952	15.0402	0.00936202	6.37058	10.4346	2.2558	-0.509668	0.282394	-2.22536	-3.65388	1.19136	-0.640938	2.06104	-0.983013	-1.21891	0.631494	0.89459	-0.910084
840992	13.2167	0.0037666	2.2082	16.5663	3.73971	-1.07282	1.05321	-3.86304	-3.11452	1.38333	0.632659	1.25757	-1.15667	-0.428132	0.610055	0.665585	-0.726052
841001	14.4666	0.00624473	4.73781	12.2961	3.00201	-1.62966	0.620579	-3.88612	-2.42332	0.981235	-0.537518	-0.567623	0.41345	-1.81968	1.28979	1.77578	-0.551759
841141	15.3038	0.00438739	6.70963	16.6226	3.7163	-0.590063	-0.888894	-2.93548	-2.75916	0.555386	-0.708867	0.51637	-0.65279	-1.51424	-0.152342	0.247083	-0.176268
841152	15.6936	0.00576301	6.34265	16.1596	2.48718	-0.504753	-1.24766	-3.34422	-0.857292	1.00482	-0.935168	0.0213869	-0.656586	-1.20112	0.528246	0.671375	-0.460525
841338	16.4784	0.00930448	2.88331	17.6472	3.19215	-1.44397	-2.0515	-4.01953	-1.06577	2.22172	1.09548	1.32561	-0.233105	-0.452984	0.543743	0.526386	0.188777
841396	9.82425	0.00671283	2.98046	21.2133	2.15678	-2.5213	-1.18467	-6.1859	-1.59682	0.584667	-1.65298	0.923552	-0.772423	-2.11046	1.07818	-0.390339	-1.05159
841539	17.3552	0.00777783	1.74271	19.2379	3.74261	-1.23815	-1.46815	-3.0377	-2.34319	1.96045	0.327911	2.74265	-1.29279	-0.522764	-0.142575	0.400913	-0.414719
841611	14.5707	0.00592822	2.03082	17.5323	3.0872	-0.629117	-2.57757	-3.3946	-2.51745	1.41681	-0.161623	0.90776	-1.72666	-1.64301	0.308635	-0.417196	-0.651025
841720	9.15475	0.005847	1.15483	16.3182	3.36664	-2.08754	-0.369043	-3.17201	-1.86072	1.75963	0.556361	1.85686	-0.429955	-1.66777	0.227353	0.365475	-0.146989
841733	10.2911	0.0034188	2.39516	20.2262	2.80299	-1.82121	1.36488	-4.77237	-2.22015	0.948726	-0.9888	0.554363	-0.645169	-0.781398	-0.414096	0.361526	0.172104
841770	10.4466	0.00405125	4.34368	20.0643	2.46891	-0.735232	1.17311	-4.39168	-1.90065	1.18872	-1.65277	1.46399	-2.14118	-1.03618	0.824881	0.350116	-0.251193
842034	9.53242	0.00761613	1.61632	13.2875	0.839801	-0.604447	0.217532	-3.98932	-3.90833	1.59341	-0.778897	0.346341	-0.773725	-2.49073	0.0214392	1.39865	-0.322115
842080	17.0322	0.00581611	1.04485	18.0539	3.72627	-2.10907	1.02528	-5.55996	-1.72287	1.07481	-0.470413	-0.720537	0.270253	-2.16541	1.44498	1.56709	-0.707371
842139	10.5	0.00581452	3.74014	20.7667	1.34982	-0.240945	-1.96536	-4.1259	-3.21658	1.52732	-1.37234	1.02816	-1.80918	-2.09632	0.174395	0.448812	0.212128
842259	17.9961	0.00356476	3.10357	19.0041	3.79848	-1.87955	0.737927	-3.57508	-1.09952	1.66563	-0.514726	-0.336433	0.129027	-2.13362	-0.873089	0.561954	-0.296275
842307	16.8834	0.00840535	3.09192	18.7615	4.39161	-1.95684	-1.00536	-5.41765	-0.772963	1.12661	-1.24003	-0.0420617	-0.541386	-2.51888	-0.0121566	-0.0461119	0.116469
842341	17.4635	0.00310942	5.67484	19.4466	2.57503	-0.50627	-1.74833	-4.28618	-0.591702	1.8857	0.198521	-0.681877	-0.816818	-2.04402	1.53395	1.11082	-0.666314
842397	11.5924	0.00563575	1.72122	19.7333	2.96649	-1.92678	-1.69991	-4.11242	-1.10428	1.80417	0.705069	0.168932	-0.990737	-2.44605	1.24412	0.588386	-1.05752
842446	16.1296	0.00746919	2.59248	19.9483	4.0715	-1.62424	-1.64186	-5.17637	-1.50678	1.409	-0.0339413	-0.0333911	-0.729027	-1.24851	0.2064	-0.362258	1.59298
842474	17.757	0.00681945	1.89712	20.9767	3.10883	-3.32858	-2.50163	-5.3756	-0.623522	1.66637	0.356901	0.720773	-0.0118228	-1.3412	0.965813	-0.318026	0.745867
842501	15.6232	0.00637793	4.04516	13.2122	1.54099	-1.32722	0.711785	-3.35865	-1.79589	1.19763	-0.0658861	0.475919	0.324298	0.273726	0.441007	0.860797	-0.108794
842557	16.2491	0.00581203	6.15717	9.74204	2.3522	-1.01262	-0.494862	-2.13438	-2.40786	1.15889	0.595313	1.03559	-0.470435	-0.596035	1.89701	0.713998	-0.677979
842563	15.9049	0.00753296	4.24491	2.44201	0.446114	-0.353464	1.70645	-3.76341	-3.90057	0.575514	-1.86223	0.943649	-0.967622	-1.74565	1.11007	-0.543085	-0.665024
842752	14.2335	0.00320971	3.18469	19.6819	2.01865	-0.555444	-0.955846	-3.34313	-2.48686	1.83109	0.879599	-0.949199	-0.637955	-1.6825	0.559121	0.379752	-1.08918
842812	15.7002	0.00934641	1.38686	5.36472	-0.0974886	0.206259	-0.103499	-3.36014	-1.9666	1.02564	-1.20759	0.407021	-0.792191	-3.2451	1.21178	-0.503351	-0.819829
843043	17.3677	0.00389661	4.83798	17.2668	5.05159	-1.82603	-0.496189	-3.64527	-3.12734	1.01304	-0.451133	1.12731	-0.73761	-1.36997	-0.587547	0.288213	-0.0399715
843130	17.0125	0.00435126	4.55395	20.0351	4.76648	-1.81197	-0.607663	-3.86456	-0.719535	1.34151	-0.46084	0.750967	-1.57195	-2.65247	0.633308	-0.547354	0.798711
843160	14.0558	0.00755052	2.16732	20.4025	4.11249	-2.41616	-0.652879	-4.37014	-2.26548	0.498203	-1.11663	1.50976	-0.623974	-0.935387	-0.403408	-0.877872	0.0330588
843271	15.5451	0.00386917	2.39583	19.7042	3.70598	-2.47299	0.0415239	-5.18088	-1.81409	0.628652	-1.70631	-0.997712	-1.16208	-2.49193	1.10145	0.657554	-0.510213
843292	12.0525	0.00330955	4.1505	19.1911	3.50662	-1.40824	-1.62308	-3.77741	-3.03861	0.975942	-1.55081	0.999288	-1.28378	-1.22971	0.140596	0.210918	-0.150742
843490	10.6815	0.007504	0.812885	20.6704	0.630026	-2.23483	-1.75576	-4.4987	-2.26992	0.897762	-1.37789	0.723237	-0.602162	-3.42213	-0.419718	-0.395193	0.532179
843606	18.0375	0.00597472	3.49101	18.8912	4.35256	-2.11904	0.474312	-4.93173	-1.35982	1.9129	1.05752	0.421197	0.320546	-0.354661	0.410336	0.357534	-0.263258
843730	16.4337	0.00419588	5.13991	18.8893	3.47953	-1.4704	-1.57797	-3.71324	-1.93501	1.56169	0.382974	-0.0672419	0.42224	-1.43932	-0.873386	-0.142034	-0.116624
843840	16.2488	0.00463719	2.09887	17.615	3.91621	-1.63586	1.27387	-4.56875	-2.22246	0.615852	-1.68362	0.302137	-1.23184	-0.634434	0.139761	0.674104	-0.113271
843934	16.068	0.00514307	2.78202	20.9503	2.47764	-3.09981	-1.68501	-5.17536	-0.923235	0.619446	-0.803981	-0.125262	0.10056	-0.860395	1.01899	-0.20452	0.780643
844290	15.7033	0.00669883	4.45347	9.59062	1.80031	-1.00765	-1.2188	-3.40285	-1.26391	1.46876	-1.01278	0.885801	0.0167145	-0.838888	-0.967206	0.903169	0.153052
844443	16.221	0.00745936	2.38779	14.9764	2.25801	-0.52734	0.0765339	-2.76848	-3.59362	0.876912	0.0442527	1.3005	-0.0129751	-0.152303	-0.222582	0.492073	0.107696
844475	17.7649	0.00896801	2.05224	2.84749	0.168647	-0.620991	1.35897	-4.26912	-3.61832	1.00831	-0.616286	0.559251	-0.272163	0.142366	1.89335	0.801315	0.545074
844498	4.20647	0.0047198	2.51443	20.2965	1.85838	-1.51599	-0.964827	-4.51778	-1.72344	1.36889	-0.91403	0.859728	-0.824903	-1.93914	0.406383	-0.0330153	-0.680041
844624	11.6743	0.00296442	3.5883	20.5501	3.96977	-2.09613	-0.461888	-3.91043	-3.44969	0.40507	-1.34535	1.40287	-2.03396	-2.89413	0.896019	-0.02122	0.44802
844643	11.782	0.00350684	4.54216	19.5573	4.01467	-2.19979	0.499171	-5.12505	-2.01622	1.7184	0.439567	-0.122228	-0.287119	-3.58346	0.761323	-0.841027	0.189142
844917	11.8108	0.00573032	5.26181	21.3597	2.79458	-1.97934	-1.29735	-4.1976	-1.87949	1.05958	0.447448	1.29239	-0.262636	-0.0628805	0.390568	-0.890827	0.37601
844992	14.429	0.00966539	3.81044	15.7836	2.37552	-1.81412	0.0460305	-4.24313	-3.02955	1.63331	-1.17609	1.37559	0.145578	0.199621	-0.540772	1.30287	0.748491
845006	12.1581	0.00867759	0.934224	18.2633	3.36733	-1.88854	-0.129421	-4.2542	-2.40634	2.15992	1.50393	2.03103	-0.820179	-0.345476	0.682914	0.659107	-0.906649
